"BrandID","Description","RetailPrice","Size","Volume","SalesPrice","PurchasePrice"
"02-11770","La Basttistina Gavi",18.99,"750mL","750",9.33,6.18
"02-11868","Columbia Crest Two Vines Rsl",6.99,"750mL","750",4.63,3.03
"02-11880","R Stemmler Carneros Chard",36.99,"750mL","750",25.16,16.66
"02-11881","R Stemmler Carneros Pnt Nr E",36.99,"750mL","750",25.51,17.35
"02-12073","Montevina Cab Svgn",10.99,"750mL","750",7.53,4.86
"02-12076","Chapoutier Hrmtage La Sizera",94.99,"750mL","750",53.33,35.32
"02-12110","La Crema Chardonnay Monterey",17.99,"750mL","750",10.45,6.74
"02-12199","Rochioli RRV Chard Cal",54.99,"750mL","750",36.42,24.78
"02-12204","Dragani Mntplcno d'Abruzzo",5.99,"750mL","750",4.02,2.59
"02-12259","Rex Goliath Chard Free Range",10.99,"1500mL","1500",7.18,4.82
"02-12351","Mercer Cab Svgn",19.99,"750mL","750",13.51,8.95
"02-12378","Pacific Rim Organic Riesling",12.99,"750mL","750",8.72,5.93
"02-12390","Volpe Rossa Pnt Grigio",5.99,"750mL","750",3.86,2.64
"02-12394","Argiolas SerraLori Rose 13",6.99,"750mL","750",4.63,3.07
"02-12420","J Lohr Late Harvest Rsl",21.99,"375mL","375",15.06,10.11
"02-12449","St Clement Cab Svgn Orappas",55.49,"750mL","750",38.27,25.68
"02-12496","Cupcake Petit Sirah Cal",8.99,"750mL","750",4.83,3.26
"02-12515","Jean Luc Columbo Syrah VDP",12.99,"750mL","750",8.44,5.78
"02-12517","Jean Luc Columbo CDR Red",8.99,"750mL","750",5.99,4.1
"02-12538","Ch La Croix du Duc Brdx",10.99,"750mL","750",7.48,4.89
"02-12555","Duckhorn Three Palms Merlot",169.99,"1500mL","1500",112.58,73.58
"02-12595","Yellow Tail Svgn Bl",7.99,"750mL","750",5.36,3.55
"02-12637","Villa Calappiano Pnt Grigio",8.99,"750mL","750",6.03,4.16
"02-12650","Harbor Town Svgn Bl",13.99,"750mL","750",9.2,6.17
"02-12669","Snap Dragon Rsl",8.99,"750mL","750",6.07,4.05
"02-12690","Gramona Imperial Cava Gr Rsv",28.99,"750mL","750",19.33,12.47
"02-12910","Drouhin Gevrey-Chambertin 13",61.99,"750mL","750",41.89,27.38
"02-12913","J Drouhin Vosne Romanee 13",96.99,"750mL","750",66.89,44.3
"02-13062","P Michael Apres Midi Svgn Bl",52.99,"750mL","750",33.33,22.99
"02-13065","P Michael L'Espirit Brdx",94.99,"750mL","750",60.4,41.66
"02-13122","La Cana Albarino",15.99,"750mL","750",9.52,6.18
"02-13150","Cadaretta Cab Svgn Clmbia Vy",39.99,"750mL","750",18.24,12.58
"02-13215","Moet Nectar Imperial Rose",26.49,"375mL","375",17.22,11.4
"02-13244","Garden Creek Meritage",79.99,"750mL","750",51.94,35.82
"02-13245","Garden Creek Chard",54.99,"750mL","750",37.66,25.28
"02-13255","Torre Migliori Monte d'Abruz",15.99,"750mL","750",10.52,6.88
"02-13331","Henkell Blanc de Blanc",15.99,"750mL","750",10.88,7.06
"02-13424","Merriam Vyds Simoneau Chard",19.99,"750mL","750",6.7,4.62
"02-13492","Barefoot Cellars Pnt Nr",10.99,"1500mL","1500",5.84,3.82
"02-13528","St Clement Carneros Chard",19.99,"750mL","750",12.9,8.49
"02-13557","Merry Edwards Flax Vyd Pnt N",69.99,"750mL","750",46.05,30.5
"02-13561","Stump Jump Shiraz",11.99,"750mL","750",7.74,5.16
"02-13620","Columbia Winery Cab Svgn",13.99,"750mL","750",5.33,3.46
"02-13636","Charles Smith C Smith Cab Sv",15.99,"750mL","750",10.45,7.21
"02-13662","Duckhorn Decoy Svgn Bl",14.99,"750mL","750",9.43,6.41
"02-13676","Scagliola Busiord Dolcetto",19.99,"750mL","750",13.79,9.07
"02-13716","Tisdale Vyds Pnt Nr",3.99,"750mL","750",2.61,1.73
"02-13791","The Chocolate Block Red",29.99,"750mL","750",19.73,13.15
"02-13887","Nicolis Amarone Valpo Clsc",49.99,"750mL","750",30.96,21.35
"02-13929","Kirkland Signature Cab Svgn",11.99,"750mL","750",7.89,5.09
"02-13941","Dom du Grand Tinel Ch d Pape",44.99,"750mL","750",30.4,20.54
"02-13948","Cade Cab Svgn Howell Mtn",74.99,"750mL","750",50.67,32.9
"02-13956","Gouleyant Malbec Cahors",11.99,"750mL","750",7.79,5.37
"02-13960","Vieux Clocher Cote du Rhone",11.99,"750mL","750",7.28,4.7
"02-13979","Jos Phelps Pnt Nr",34.99,"750mL","750",22.87,14.75
"02-14096","Citation Chard",30.99,"750mL","750",21.37,13.79
"02-14097","Bonny Doon Clos de Gilroy Rd",19.99,"750mL","750",8.55,5.59
"02-14120","Antica Cab Svgn Napa Valley",45.99,"750mL","750",31.5,20.32
"02-14121","Antica Chard Napa Valley",30.99,"750mL","750",21.08,14.24
"02-14191","Ch Fage Graves de Vayres",14.99,"750mL","750",7.28,4.76
"02-14195","Twomey Svgn Bl Napa",23.99,"750mL","750",15.89,10.74
"02-14277","Ferrari Carano Tresor Rsv",54.99,"750mL","750",32.67,22.53
"02-14364","Penfolds Grange 2005",455.99,"750mL","750",299.99,202.7
"02-14436","Byron Santa Barbara Chard",14.99,"750mL","750",7.87,5.35
"02-14444","Blackbird Vyds Arrivste Rose",25.99,"750mL","750",17.1,11.1
"02-14652","Cambria Katherine Vyd Chard",15.99,"750mL","750",10.59,6.88
"02-14675","Culpeo Malbec",11.49,"750mL","750",6.99,4.57
"02-14718","Dom Janasse Cote Rhone Rouge",18.99,"750mL","750",12.41,8.11
"02-14826","My Big Fat Greek Red Wine",11.99,"750mL","750",7.74,5.06
"02-14840","Kris Artist Cuvee Pnt Grigio",9.99,"750mL","750",6.7,4.47
"02-14878","Billi Billi Shiraz Victoria",15.99,"750mL","750",10.32,7.12
"02-14973","Nicolas Feuillatte Brut Rose",43.99,"750mL","750",28.76,19.83
"02-15014","Librandi Ciro Blanco DOC",7.49,"750mL","750",4.19,2.76
"02-15065","Sokol Blosser Pnt Nr",37.99,"750mL","750",18.24,12.16
"02-15085","Franzia Tap Pnt Grigio",17.99,"5000mL","5000",11.99,7.84
"02-15137","Black Stallion Chard Napa Vy",15.99,"750mL","750",10.59,7.2
"02-15178","Tercos Torrontes",12.49,"750mL","750",7.38,4.99
"02-15193","Billecart-Salmon Brut Rsv",49.99,"750mL","750",30.96,21.21
"02-15194","Billecart-Salmon Brut Rose",77.99,"750mL","750",51.69,34.93
"02-15209","Writer's Block Pnt Nr",15.99,"750mL","750",10.52,6.92
"02-15211","Arrowood Chard Sonoma Cty",12.99,"750mL","750",6.77,4.4
"02-15228","Saldo Znfdl Cal",29.99,"750mL","750",20.68,13.79
"02-15259","Laguna Chard",13.99,"750mL","750",9.33,6.26
"02-15297","Flip Flop Rsl",7.99,"750mL","750",3.97,2.61
"02-15328","Rex Goliath Svgn Bl",10.99,"1500mL","1500",7.53,4.99
"02-15329","Rex Goliath Moscato",7.99,"750mL","750",4.1,2.75
"02-15362","Gaia Notios Red",15.99,"750mL","750",10.8,7.3
"02-15418","The First Lady Cab Svgn",12.99,"750mL","750",8.84,6.01
"02-15423","Astrolabe Svgn Bl Marlboro",19.99,"750mL","750",8.78,5.85
"02-15426","Voga Moscato Italia",11.99,"750mL","750",6.45,4.42
"02-15463","Antinori Tignanello",85.99,"750mL","750",54.19,36.37
"02-15477","Vietti Nebbiolo Perbacco DOC",24.99,"750mL","750",16.66,11.11
"02-15496","C Monaci Kreos Rosato",17.99,"750mL","750",12.16,8.39
"02-15507","Mollydooker Blue Eyed Boy",44.99,"750mL","750",30.4,20
"02-15508","Mollydooker Enchanted Path",79.99,"750mL","750",48.36,33.35
"02-15510","Mollydooker Violinist Verdel",21.99,"750mL","750",14.19,9.27
"02-15529","Goose Ridge Red g3",16.99,"750mL","750",5.19,3.53
"02-15542","Tiziano Prosecco",16.99,"750mL","750",11.1,7.66
"02-15645","Obsidian Ridge Cab Svgn",28.99,"750mL","750",19.99,13.24
"02-15650","Cuvee de Pena Rose",11.99,"750mL","750",7.84,5.33
"02-15688","Cheval Blanc St Emilion 08",499.99,"750mL","750",299.99,204.07
"02-15720","Clos Rochette Faiveley 09",19.99,"750mL","750",13.33,8.71
"02-15747","BV Coastal Estate Red",10.99,"750mL","750",6.16,4.13
"02-15774","Paul D Zweigelt Weinland",13.99,"1000mL","1000",7.61,5.21
"02-15832","Sunday Mtn Svgn Bl",15.99,"750mL","750",10.45,6.92
"02-15846","Merry Edwards Svgn Bl RRV",24.99,"375mL","375",17.23,11.19
"02-15859","Roland Lavantureux Chablis",27.99,"750mL","750",18.79,12.7
"02-15923","Bota Mini Moscato",4.79,"500mL","500",3.21,2.2
"02-15927","Marcarini Fontanazza Alba",15.99,"750mL","750",10.52,6.88
"02-15949","Kunde Cab Svgn Sonoma Cnty",12.99,"750mL","750",8.55,5.78
"02-15951","Tenuta Sette Ponti Oreno",79.99,"750mL","750",36.48,23.84
"02-15968","Kunde Chard Sonoma Cnty",12.99,"750mL","750",8.38,5.78
"02-16061","Shannon Ridge 09 Cab Svgn",14.99,"750mL","750",10.06,6.89
"02-16071","Sasa VO Amarone del Valp Cla",57.99,"750mL","750",39.45,25.95
"02-16144","Fish Eye Moscato",7.99,"750mL","750",5.51,3.58
"02-16191","Armand De Brignac Brut",4222.99,"6000mL","6000",2816.43,1915.94
"02-16200","Gramona Lustros Gr Rsva Cava",42.99,"750mL","750",28.66,19.63
"02-16208","Inman Family OGV Est Pnt Nr",46.99,"750mL","750",30.51,20.21
"02-16214","Bonny Doon Alamo Crk Syrah",40.99,"750mL","750",27.7,18.72
"02-16246","Domino Chard",7.99,"1500mL","1500",5.47,3.77
"02-16312","Ramon Bilbao Valinas Albarin",13.99,"750mL","750",9.14,6.13
"02-16369","Tiki Sound Svgn Bl",12.99,"750mL","750",8.78,5.66
"02-16377","Ch Moncontour Vouvray Demi S",16.99,"750mL","750",11.4,7.6
"02-16399","Shane Judge Vyd Syrah Bennet",42.99,"750mL","750",29.24,19.24
"02-16426","Yellow Tail Sweet Red Roo",7.99,"750mL","750",5.44,3.6
"02-16443","Sans Liege Cotes du Coast Wh",22.99,"750mL","750",12.9,8.49
"02-16445","Sans Liege Groundwork Grenac",19.99,"750mL","750",11.91,7.78
"02-16466","Gerard Bertrand Gr Terrier R",16.99,"750mL","750",11.33,7.6
"02-16478","Poema Cava Rose",11.99,"750mL","750",7.94,5.4
"02-16485","Michel Picard Vouvray",14.99,"750mL","750",10.06,6.75
"02-16494","Tenuta di Arceno Chianti Cls",17.99,"750mL","750",11.68,8
"02-16503","Lafite Rsv Speciale Bl Brdx",8.99,"750mL","750",5.99,4.13
"02-16584","Pali Winsdor Oaks Pnt Nr RRV",37.99,"750mL","750",26.02,16.79
"02-16612","McManis Barbera Jamie Lynn",12.99,"750mL","750",7.33,4.79
"02-16692","Chartron Trebuchet Chard Bou",15.99,"750mL","750",10.88,7.45
"02-16714","Carpineto Spolverino",13.99,"750mL","750",4.24,2.9
"02-16749","Ninety+Cellars Lot 50 Prosco",10.99,"750mL","750",7.53,4.92
"02-16752","Pennywise Cab Svgn",11.99,"750mL","750",7.99,5.44
"02-16792","Gallo Signature Series Chard",24.99,"750mL","750",16.12,10.47
"02-16795","Salon Brut Bl de Bl 97",289.99,"750mL","750",189.54,127.21
"02-16809","Flip Flop Chard",11.99,"1500mL","1500",7.79,5.16
"02-16895","Nicolas Catena Zapata 07",99.99,"750mL","750",60.8,40.53
"02-16896","Nicolas Catena Zapata Mendza",109.99,"750mL","750",71.42,46.08
"02-16938","Gallo Family Twin Vy Sangria",9.99,"1500mL","1500",6.84,4.56
"02-16951","Rex Goliath Wh Znfdl",10.99,"1500mL","1500",7.28,4.89
"02-16998","Ch Rauzan Segla Margaux 09",159.99,"750mL","750",106.66,73.05
"02-17040","Sutter Home Pink Moscato",5.99,"187mL 4 Pk","187",3.99,2.7
"02-17069","Tangent Albarino",11.49,"750mL","750",7.51,4.97
"02-17142","Caposaldo Sweet Moscato",14.99,"750mL","750",7.89,5.4
"02-17170","Zeitgeist Cab Svgn Napa Vly",54.99,"750mL","750",35.48,23.04
"02-17186","Columna Albarino",13.99,"750mL","750",9.33,6.06
"02-17266","The Divining Rod Chard",15.99,"750mL","750",9.03,6.02
"02-17297","Clos du Bois Rouge",10.99,"750mL","750",5.88,4
"02-17316","Damilano Lecinquevgne Barolo",31.99,"750mL","750",20.91,14.42
"02-17323","Stonestreet Est Cab Svgn",41.99,"750mL","750",27.62,18.66
"02-17329","Sean Minor 4B Paso Cab Svgn",12.99,"750mL","750",8.55,5.74
"02-17332","Sean Minor 4B Cntl Cst Chard",10.99,"750mL","750",7.38,5.05
"02-17342","Salmon & Trout Bordeaux Blnc",7.99,"750mL","750",2.97,1.92
"02-17347","Ridge Lytton Petite Sirah",29.99,"750mL","750",19.35,13.25
"02-17358","Ch de Bonhoste Red Brdx 09",16.99,"750mL","750",10.73,7.35
"02-17486","Barefoot Cellars Red Moscato",6.49,"187mL 4 Pk","187",4.41,2.86
"02-17520","C Y Toro Frontera Vintage Re",6.49,"750mL","750",1.97,1.35
"02-17615","Bota Box Rsl",17.99,"3000mL","3000",12.16,8.05
"02-17741","Olivier Leflaive Bourg Al 12",18.99,"750mL","750",12.74,8.38
"02-17753","Astrolabe Pnt Nr Marlborough",25.99,"750mL","750",17.92,12.19
"02-17861","Dom du Gros Nore Antoinette",69.99,"750mL","750",29.67,20.32
"02-17918","Tenuta San Guido Sassacia",355.99,"1500mL","1500",229.67,156.24
"02-17932","Camp Meeting Ridge Chard",85.99,"750mL","750",56.57,37.46
"02-17934","Sea View Ridge Flower Pnt Nr",65.99,"750mL","750",42.57,28.57
"02-18044","Ch Dauzac Margaux",65.99,"750mL","750",29.65,19.25
"02-18046","Ch La Louviere Pssc-Leg Roug",43.99,"750mL","750",17.44,11.78
"02-18047","Ch Rochemorin Pessac-Leognan",23.99,"750mL","750",8.6,5.89
"02-18048","Ch Cruzeau Pessac-Leognan Rg",23.99,"750mL","750",10.73,6.97
"02-18097","Shafer Relentless Syrah",79.99,"750mL","750",55.17,36.06
"02-18109","Clos du Bois Unoaked Chard",12.99,"750mL","750",4.36,2.87
"02-18110","Franciscan Est Cuvee Chard",39.99,"750mL","750",25.97,17.67
"02-18126","Monte Velho White Alentejo",10.99,"750mL","750",7.53,5.05
"02-18130","Castello Di Ama Chianti",36.99,"750mL","750",24.83,16.44
"02-18131","Tortoise Creek Chard",11.99,"750mL","750",8.21,5.55
"02-18175","Seven Falls Cab Svgn",10.99,"750mL","750",7.43,4.79
"02-18192","Joseph Phelps Insignia 09",319.99,"1500mL","1500",213.33,140.35
"02-18210","Vina Cobos Cab Svgn Bramare",38.99,"750mL","750",26.34,17.33
"02-18246","Churchill's Vintage Port 11",45.99,"375mL","375",31.5,20.59
"02-18254","Jaboulet 09 Dom Terre Ferme",71.99,"750mL","750",47.05,32.23
"02-18265","Gianni Gagliardo Barolo S 07",68.99,"750mL","750",46.61,30.66
"02-18266","Gianni Gagliardo Barolo 08",47.99,"750mL","750",32.65,22.06
"02-18267","Caprai Montefalco Passito 06",45.99,"375mL","375",21.61,13.94
"02-18271","Masi Campolongo di Torbe Ama",126.99,"750mL","750",82.46,54.97
"02-18275","Sartori Valpolicella Cls",11.99,"750mL","750",8.21,5.59
"02-18300","Vendange Sweet Pink Moscato",6.99,"1500mL","1500",4.76,3.11
"02-18360","Dom de la Damase Grenache",11.99,"750mL","750",8.05,5.51
"02-18378","Stark Raving Cab Svgn",11.99,"750mL","750",6.57,4.44
"02-18424","Poggio Altero Antico Brunllo",82.99,"750mL","750",37.01,25.01
"02-18425","Poggio Antico Brunllo",69.99,"750mL","750",31.5,21.14
"02-18426","Poggio Antico Rosso Montlcin",36.99,"750mL","750",24.18,16.45
"02-18428","Cocci Grifoni Tellus Red",16.99,"750mL","750",11.4,7.76
"02-18529","Cupcake Moscato",8.99,"750mL","750",5.1,3.45
"02-18540","El Enemigo Malbec Mendoza",27.99,"750mL","750",13.57,9.29
"02-18544","Merriam Late Harvest Cab Fr",22.99,"375mL","375",8.66,5.93
"02-18548","Carol Shelton Wild Thing Zin",13.49,"375mL","375",8.76,6.04
"02-18550","Merry Edwards Olivet Lane",79.99,"750mL","750",52.62,35.55
"02-18564","Northstar Cab Svgn",26.99,"750mL","750",18.61,12.57
"02-18586","Eric Kent Small Town Pnt Nr",44.99,"750mL","750",27.58,18.51
"02-18587","Eric Kent Chardonnay RRV",39.99,"750mL","750",23.83,16.1
"02-18595","Delamotte Bl de Bl Champagne",49.99,"750mL","750",32.25,21.79
"02-18610","Cape Point Vyds Svgn Bl",22.99,"750mL","750",15.33,10.15
"02-18630","Viberti Langhe Dolba",13.99,"750mL","750",2.97,1.99
"02-18651","Alexana Pnt Nr Willamette",19.99,"750mL","750",12.9,8.9
"02-18655","Keo Othello Cyprus Red",13.99,"750mL","750",9.33,6.35
"02-18665","Rickshaw Cab Svgn",16.99,"750mL","750",10.2,6.8
"02-18697","Turnbull Cab Svgn 09 Blk Lab",99.99,"750mL","750",59.86,39.12
"02-18721","Hermanos Malbec-Tannat",13.99,"750mL","750",9.39,6.1
"02-18761","Eden Vermont Ice Cider",15.49,"187mL","187",10.61,6.93
"02-18768","Cosentino The Franc",13.99,"750mL","750",8.49,5.7
"02-18773","Ravines Cabernet Franc",17.99,"750mL","750",8.21,5.47
"02-18781","Girl Go Lightly Moscato",10.99,"750mL","750",7.53,4.86
"02-18784","Clos Erasmus Laurel Priorat",48.99,"750mL","750",32.66,22.37
"02-18788","Triton Avante Mencia",14.99,"750mL","750",10.27,6.67
"02-18866","Tariquet Sauvignon",12.99,"750mL","750",8.44,5.52
"02-18923","Rendezvous Rose",14.99,"750mL","750",9.99,6.53
"02-18937","Yangarra Est Vyd 10 Shiraz",29.99,"750mL","750",17.8,12.03
"02-18947","Austin Hope 10 Grenache",37.99,"750mL","750",25.5,17.59
"02-18962","Clos du Bois Chard Calcaire",17.99,"750mL","750",7.43,5.09
"02-18976","Evolucio Fermint Tokaj",11.99,"750mL","750",8.05,5.4
"02-19031","Novy Four Mile Creek Red",11.99,"750mL","750",7.79,5.09
"02-19040","The Path Merlot",11.99,"750mL","750",6.49,4.36
"02-19044","Tasca d'Almerita 08 Cab Svgn",51.99,"750mL","750",35.37,24.06
"02-19053","Convento San Fran 05 Tempran",26.99,"750mL","750",17,11.04
"02-19054","Chateau Gazin Pomerol 10",129.99,"750mL","750",89.65,58.21
"02-19137","Gordon Est Cab Svgn Columbia",21.99,"750mL","750",14.76,9.52
"02-19178","Carnaval Brut Brazilian Sprk",12.99,"750mL","750",8.9,5.86
"02-19179","Carnaval Red Moscato Sparklg",10.99,"750mL","750",7.18,4.95
"02-19186","Veuve Fourny & Fils Rose",59.99,"750mL","750",41.37,27.22
"02-19219","Eppa White Sangria Organic",12.99,"750mL","750",8.66,5.97
"02-19231","Tasca D'Almerita Rosso 06",55.99,"750mL","750",23.97,15.77
"02-19232","Tasca D'Almerita Noz d'Oro09",26.99,"750mL","750",18.11,12.4
"02-19245","Hidden Crush Chard Cntrl Cst",9.99,"750mL","750",6.7,4.47
"02-19255","Yosemite Road Red",3.49,"750mL","750",2.28,1.47
"02-19265","Tom Eddy Mt Veeder Cab S Rsv",79.99,"750mL","750",50.32,32.46
"02-19293","Robert Sinskey Pnt Nr",28.99,"750mL","750",17.92,12.27
"02-19313","Ninety+Cellars Lot 87 Shiraz",10.99,"750mL","750",5.84,3.84
"02-19320","Merriam Danielle Svgn Bl RRV",17.99,"750mL","750",10.32,6.75
"02-19368","Luigi Bosca Malbec SV DOC",24.99,"750mL","750",14.96,9.97
"02-19376","The Naked Grape Pnt Grigio",17.99,"3000mL","3000",11.91,8.21
"02-19395","Adissat Gabrielle Ch du Pape",39.99,"750mL","750",26.84,17.32
"02-19414","Rainstorm Pnt Gris",13.99,"750mL","750",8.1,5.55
"02-19430","Taittinger La Francaise",20.99,"375mL","375",13.99,9.26
"02-19451","Souverain Svgn Bl No Coast",11.99,"750mL","750",6.84,4.53
"02-19488","Ram Island Mead Iced Tea",5.99,"500mL","500",4.13,2.81
"02-19513","SakeMoto Junmai Sake",8.99,"720mL","720",5.88,4.06
"02-19518","Hugel Riesling",19.99,"750mL","750",10.32,6.97
"02-19522","Banshee 12 Marine Layer Pnt",46.99,"750mL","750",30.71,19.94
"02-19523","Tikves Vranec Special Sl Red",9.99,"750mL","750",6.7,4.41
"02-19544","Freemark Abbey Viognier",24.99,"750mL","750",16.66,11.33
"02-19617","Ch Suduiraut Sauternes 10",125.99,"750mL","750",86.89,56.06
"02-19622","Ch La Tour Blanche 1er 10",104.99,"750mL","750",69.99,46.97
"02-19637","Vincent Girardin Bour Bl 11",19.99,"750mL","750",13.79,8.9
"02-19652","Alias Chard",8.99,"750mL","750",6.07,4.05
"02-19653","Alias Cab Svgn",8.99,"750mL","750",5.88,4.03
"02-19658","Hogwash Rose",14.99,"750mL","750",9.73,6.32
"02-19663","Silver Palm 12 Chard No Cst",14.99,"750mL","750",7.89,5.4
"02-19680","Ch Certan De May de Certan",179.99,"750mL","750",119.2,80.54
"02-19681","Ch Hosanna 10 Pomerol",259.99,"750mL","750",168.82,111.8
"02-19693","Fish Eye Moscato",12.99,"1500mL","1500",8.44,5.59
"02-19704","Cremant de Loire Belle du Nu",17.99,"750mL","750",8.9,5.93
"02-19706","St Jean des Sources Picpoul",13.99,"750mL","750",8.44,5.82
"02-19754","BV Coastal Estate Moscato",10.99,"750mL","750",5.8,3.77
"02-19757","Velvet Crush Cab Svgn",13.99,"750mL","750",6.75,4.59
"02-19783","Penfolds Bin 169 Cab Svgn",349.99,"750mL","750",230.26,150.5
"02-19787","Bota Mini RedVolution",4.79,"500mL","500",3.24,2.1
"02-19789","Atalon Svgn Bl Napa Valley",19.99,"750mL","750",12.9,8.32
"02-19833","Terra di Montevero Toscana",59.99,"750mL","750",40.81,27.39
"02-19835","Luiano Rosato",12.99,"375mL","375",2.16,1.42
"02-19840","Emido Pepe Mntplcno D'Abr 85",214.99,"750mL","750",140.52,95.59
"02-19841","Ch Clos Fourtet 10 Brdx",177.99,"750mL","750",114.83,77.07
"02-19845","The Rule Cab Svgn Napa Vly",21.99,"750mL","750",13.24,8.83
"02-19860","Rex Goliath Red Moscato",4.49,"500mL","500",2.93,1.97
"02-19890","Voga Prosecco Brut DOCG",16.99,"750mL","750",11.03,7.12
"02-19914","Gum Drop Pink Moscato",6.99,"750mL","750",4.66,3.19
"02-19935","Cielo Pnt Grigio",7.99,"750mL","750",5.26,3.46
"02-19952","Yellow Tail Winter Red",14.99,"1500mL","1500",3.35,2.26
"02-19963","Penya Rouge Vin d Pays",13.99,"750mL","750",9.2,6.3
"02-19966","Ch Alter Ego 10 Brdx",124.99,"750mL","750",83.89,55.93
"02-20001","Soter Vyds North Vly Pnt Nr",34.99,"750mL","750",23.97,16.53
"02-20008","Steele Out Kaste Lke Cty Red",21.99,"750mL","750",14.19,9.21
"02-20024","Inglenook Rubicon 09",175.99,"750mL","750",115.53,79.68
"02-20061","Ch Pavie 10 Brdx",539.99,"750mL","750",369.86,251.61
"02-20062","Ch Angelus 10 Brdx",539.99,"750mL","750",364.86,235.39
"02-20063","Ch Cheval Blanc 10 Brdx",2199.99,"750mL","750",1456.95,977.82
"02-20064","Ch Grand Leoville 10 Brdx",469.99,"750mL","750",315.43,208.89
"02-20090","Amauta Corte IV -Red Blend",19.99,"750mL","750",11.99,8.21
"02-20091","Dos Minas Malbec",11.99,"750mL","750",5.51,3.7
"02-20092","Dos Minas Torrontes",11.99,"750mL","750",7.53,5.09
"02-20114","Wolfgang Puck Chard",13.99,"750mL","750",9.26,6.3
"02-20129","Melee Grenache",32.99,"750mL","750",15.89,10.52
"02-20131","Jos Phelps Insignia 2010 Red",359.99,"1500mL","1500",235.29,160.06
"02-20151","Grahams 2011 Vintage Port",59.99,"375mL","375",40.26,26.49
"02-20162","Hess Select Pnt Nr",17.99,"750mL","750",7.43,4.92
"02-20181","Ruffino Prosecco",6.99,"375mL","375",4.66,3.17
"02-20184","Charles & Charles Chard",10.99,"750mL","750",3.78,2.47
"02-20205","Dibon Cava Rosado",12.99,"750mL","750",7.28,4.73
"02-20209","Easton Fiddletown OV Znfdl",27.99,"750mL","750",12.41,8.33
"02-20253","Round Pond Est Cab Svgn K&K",27.99,"750mL","750",16.66,10.89
"02-20254","Avancia Cuvee De O Valdeoras",13.99,"750mL","750",9.45,6.22
"02-20339","Pol Roger Brut 2004",79.99,"750mL","750",48.27,31.55
"02-20374","Duval-Leroy Brut Champagne",18.99,"375mL","375",12.83,8.5
"02-20403","Tenuta Santo Pietro Imago 11",13.49,"750mL","750",7.46,5.04
"02-20413","Pepperjack Barossa Red",23.99,"750mL","750",15.99,10.95
"02-20424","Viberti Barolo Rsv 06 Volta",93.99,"750mL","750",60.64,40.16
"02-20477","Hayes Valley Chard Monterey",11.99,"750mL","750",6.53,4.32
"02-20491","Wild Oats Chard Cntrl Ranges",10.99,"750mL","750",7.28,4.82
"02-20503","Villa Cornaro Perl Anima",12.99,"750mL","750",8.78,5.81
"02-20514","Marquis de Calon St Estephe",39.99,"750mL","750",18.95,12.23
"02-20599","Alto Limay Pnt Nr Patagonia",17.99,"750mL","750",7.56,5.07
"02-20600","Felino Vino Cobos Chard",15.99,"750mL","750",7.56,5.21
"02-20611","Los Ailos Syrah-Malbec",7.99,"750mL","750",3.22,2.15
"02-20632","Smoke Stack Svgn Bl",8.99,"750mL","750",3.24,2.2
"02-20638","JCB No 21 Brut",18.99,"750mL","750",12.25,8.33
"02-20646","Pleasures Chard",13.99,"750mL","750",9.65,6.39
"02-20654","Notarious Cab Svgn",39.99,"750mL","750",26.14,16.97
"02-20682","A Bichot Chablis Vaucopins",41.99,"750mL","750",19.86,13.15
"02-20702","Sanford La Riconda Pnt Nr",58.99,"750mL","750",24.67,16.9
"02-20722","Ch Musar Hochar Red",29.99,"750mL","750",20.4,13.78
"02-20723","Shannon Ridge Wrangler Red",15.99,"750mL","750",10.66,6.97
